symbol,year_id,sales,expenses,operating_profit,opm_pct,other_income,interest,depreciation,profit_before_tax,tax_pct,net_profit,eps,dividend_payout_pct,net_profit_margin_pct,expense_ratio_pct,interest_coverage,asset_turnover,return_on_assets,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,equity_ratio,operating_activity,investing_activity,financing_activity,net_cash_flow,free_cash_flow,cash_conversion_ratio,company_name,sector_id,sub_sector,company_logo,website,nse_url,bse_url,about_company,sector_name,sector_code,description,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,profitability,revenue_growth,de_ratio,cash_flow_quality,dividend_score,profit_growth,profitability_score,revenue_growth_score,cashflow_score,dividend_score_norm,growth_trend_score,leverage_score,health_score,health_label
HDFCBANK,202303,170754.0,77780.0,63042.0,36.91977933167012,18.0,33912.0,2345.0,61498.0,25.0,46149.0,82.0,23.0,27.026599669700268,45.55090949553159,1.8589879688605804,0.0674801772977894,1.8237597374677528,558.0,288880.0,2139212.0,101783.0,2530432.0,8431.0,0.0,511582.0,2010419.0,2530432.0,7.39091618930479,0.1143828405584501,20814.0,-2992.0,23941.0,41762.0,17822.0,0.4510173568224663,HDFC Bank Ltd,2,Private Bank,https://mkt.in/static/mkt-icons ifty100/HDFCBANK.png,http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024. As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",Banking,BANKING,Commercial banks and financial institutions,Mar 2023,2023.0,Q4,False,False,202303,14.42517970358401,0.2561352401129944,7.39091618930479,0.3861838826410106,23.0,0.20964063851537307,70.88014981273409,83.42696629213484,50.655430711610485,47.89325842696629,66.76029962546816,9.644194756554302,55.39794007490637,AVERAGE
HDFCBANK,202403,283649.0,154139.0,174196.0,61.41252040373843,-16.0,124346.0,3092.0,76569.0,15.0,65446.0,84.0,23.0,23.07288232992184,54.34145722354036,1.4008974956974891,0.0703809791786698,1.6238920508541277,760.0,455636.0,3107503.0,466296.0,4030194.0,12604.0,0.0,1005682.0,3011909.0,4030194.0,6.808786667718385,0.1132441763349357,19069.0,16600.0,-3983.0,31687.0,35669.0,0.2913699844146319,HDFC Bank Ltd,2,Private Bank,https://mkt.in/static/mkt-icons ifty100/HDFCBANK.png,http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024. As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",Banking,BANKING,Commercial banks and financial institutions,Mar 2024,2024.0,Q4,False,False,202403,12.348387190387983,0.6611558147978964,6.808786667718385,0.5450142101885523,23.0,0.41814557195172153,63.10861423220974,97.00374531835206,58.239700374531836,47.89325842696629,82.30337078651685,11.610486891385763,59.25561797752809,AVERAGE
HDFCLIFE,201303,14060.0,15.0,13535.0,96.26600284495022,4.0,28.0,35.0,502.0,11.0,447.0,2.0,0.0,3.1792318634423897,0.1066856330014224,483.3928571428572,0.3354167660670833,1.0663676702132736,1995.0,-658.0,0.0,40581.0,41918.0,252.0,29.0,40404.0,1232.0,41918.0,0.0,0.0318956057063791,0.0,0.0,0.0,0.0,0.0,0.0,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2013,2013.0,Q4,False,False,201303,2.1227997668278316,0.0,0.0,0.0,0.0,0.0,12.54681647940075,19.9438202247191,33.09925093632959,6.367041198501873,33.848314606741575,96.16104868913857,35.34410112359551,WEAK
HDFCLIFE,201403,17166.0,11.0,16561.0,96.47559128509845,4.0,241.0,41.0,794.0,9.0,725.0,4.0,14.0,4.223464988931609,0.0640801584527554,68.71784232365145,0.3283787661406026,1.3868962219033951,1995.0,-67.0,0.0,50347.0,52275.0,279.0,10.0,50527.0,1458.0,52275.0,0.0,0.0368818747010999,0.0,0.0,0.0,0.0,0.0,0.0,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2014,2014.0,Q4,False,False,201403,2.8051806054175024,0.2209103840682789,0.0,0.0,14.0,0.621923937360179,16.38576779026217,79.02621722846442,33.09925093632959,29.775280898876407,88.20224719101124,96.16104868913857,55.89653558052435,AVERAGE
HDFCLIFE,201503,27215.0,-14.0,26341.0,96.78853573397024,3.0,79.0,43.0,924.0,15.0,786.0,4.0,18.0,2.8881131728826013,-0.0514422193643211,333.43037974683546,0.3926618476676911,1.1340518547374798,1995.0,546.0,0.0,66767.0,69309.0,346.0,6.0,67024.0,1932.0,69309.0,0.0,0.0366619053802536,4459.0,-3514.0,-168.0,777.0,945.0,5.673027989821883,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2015,2015.0,Q4,False,False,201503,2.0110825138100408,0.5854013748106723,0.0,1.202290076335878,18.0,0.08413793103448275,11.891385767790261,96.34831460674157,79.86891385767791,37.78089887640449,48.78277153558053,96.16104868913857,62.11142322097378,AVERAGE
HDFCLIFE,201603,18141.0,8.0,17187.0,94.7411939804862,5.0,108.0,45.0,1008.0,19.0,817.0,4.0,22.0,4.503610605810043,0.0440990022600738,159.13888888888889,0.2370009406354515,1.067359949832776,1995.0,1108.0,0.0,73441.0,76544.0,335.0,12.0,74144.0,2053.0,76544.0,0.0,0.040538775083612,5687.0,-3962.0,-212.0,1513.0,1725.0,6.960832313341493,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2016,2016.0,Q4,False,False,201603,2.7854852778214094,-0.33341907036560725,0.0,2.1113831089351285,22.0,0.0394402035623409,16.10486891385768,0.7490636704119851,89.41947565543072,46.254681647940075,43.07116104868914,96.16104868913857,45.75374531835206,WEAK
HDFCLIFE,201703,30647.0,9.0,29674.0,96.82513786014944,3.0,139.0,41.0,1061.0,16.0,887.0,4.0,25.0,2.894247397787712,0.0293666590530883,213.4820143884892,0.3222709444041347,0.9327318422242552,1998.0,1828.0,0.0,91270.0,95097.0,337.0,16.0,91723.0,3020.0,95097.0,0.0,0.0402326046037204,6230.0,-5177.0,-236.0,817.0,1053.0,7.023675310033822,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2017,2017.0,Q4,False,False,201703,1.9134896200059837,0.6893776528306048,0.0,1.1871476888387824,25.0,0.0856793145654835,11.51685393258427,97.09737827715355,79.5880149812734,51.49812734082397,48.87640449438202,96.16104868913857,63.5065543071161,AVERAGE
HDFCLIFE,201803,32260.0,11.0,31186.0,96.67079975201489,3.0,282.0,44.0,1300.0,15.0,1107.0,6.0,25.0,3.4314941103533787,0.0340979541227526,110.58865248226952,0.2919906229917725,1.001964103074681,2012.0,2693.0,0.0,105778.0,110483.0,336.0,5.0,106590.0,3551.0,110483.0,0.0,0.0425857371722346,6739.0,-4421.0,-196.0,2122.0,2318.0,6.087624209575429,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2018,2018.0,Q4,False,False,201803,2.21672910671403,0.05263157894736836,0.0,2.093947606142728,25.0,0.24802705749718146,13.202247191011235,36.42322097378277,89.23220973782772,51.49812734082397,70.88014981273409,96.16104868913857,55.440074906367045,AVERAGE
HDFCLIFE,201903,38855.0,14.0,37640.0,96.87298931926392,3.0,136.0,45.0,1291.0,1.0,1278.0,6.0,26.0,3.289151975292755,0.0360313987903744,276.7647058823529,0.2988386402091986,0.9829257037378863,2017.0,3625.0,0.0,124378.0,130020.0,370.0,10.0,124958.0,4682.0,130020.0,0.0,0.043393324103984,9868.0,-10182.0,-337.0,-651.0,-314.0,7.721439749608764,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2019,2019.0,Q4,False,False,201903,2.1360388395153205,0.20443273403595774,0.0,-0.24569640062597808,26.0,0.15447154471544722,12.734082397003746,76.68539325842697,28.18352059925094,53.46441947565543,60.2996254681648,96.16104868913857,53.35674157303371,AVERAGE
HDFCLIFE,202003,29380.0,0.0,28239.0,96.11640571817564,4.0,369.0,47.0,1463.0,11.0,1297.0,6.0,0.0,4.414567733151804,0.0,76.52845528455285,0.2221986931268151,0.9809111810261374,2019.0,4788.0,0.0,125417.0,132224.0,322.0,8.0,127256.0,4637.0,132224.0,0.0,0.0514808204259438,7388.0,-7789.0,38.0,-364.0,-401.0,5.696222050886662,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2020,2020.0,Q4,False,False,202003,2.6977394570889706,-0.24385535967057004,0.0,-0.3091750192752506,0.0,0.014866979655712154,15.543071161048688,1.8726591760299627,26.779026217228463,6.367041198501873,40.262172284644194,96.16104868913857,32.172284644194754,POOR
HDFCLIFE,202103,71528.0,0.0,70294.0,98.27480147634492,2.0,445.0,51.0,1629.0,16.0,1361.0,7.0,30.0,1.902751370092831,0.0,157.96404494382023,0.3981408811332832,0.7575631070663216,2021.0,6619.0,600.0,170415.0,179655.0,585.0,14.0,173564.0,5493.0,179655.0,0.0694444444444444,0.0480921766719545,9703.0,-8952.0,678.0,1429.0,751.0,7.129316678912565,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2021,2021.0,Q4,False,False,202103,1.3301572385795764,1.0,0.0694444444444444,0.5518001469507715,30.0,0.049344641480339346,9.644194756554308,99.43820224719101,58.70786516853933,60.72097378277154,44.19475655430712,71.34831460674158,55.866104868913865,AVERAGE
HDFCLIFE,202203,67126.0,0.0,66348.0,98.84098560915294,1.0,766.0,56.0,1487.0,11.0,1327.0,6.0,27.0,1.976879301611894,0.0,86.61618798955614,0.2909237476921477,0.5751211351599678,2113.0,13501.0,600.0,214521.0,230734.0,6605.0,20.0,216551.0,7559.0,230734.0,0.0384270526450621,0.0676709977723265,5943.0,-801.0,-238.0,4904.0,5142.0,4.47852298417483,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2022,2022.0,Q4,False,False,202203,1.276000218385931,-0.06154233307236323,0.0384270526450621,3.87490580256217,27.0,-0.024981631153563555,9.550561797752808,9.363295880149813,94.19475655430712,54.962546816479396,28.18352059925094,75.46816479400749,41.79775280898877,WEAK
HDFCLIFE,202303,70207.0,0.0,70127.0,99.886051248451,0.0,1437.0,76.0,1441.0,5.0,1368.0,6.0,30.0,1.9485236514877435,0.0,48.80097425191371,0.2830140001370586,0.5514594729692142,2149.0,10844.0,950.0,234126.0,248069.0,997.0,31.0,238197.0,8844.0,248069.0,0.0731162933887477,0.0523765565225804,6883.0,-10071.0,1985.0,-1203.0,-3188.0,5.031432748538012,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2023,2023.0,Q4,False,False,202303,1.249991562228479,0.04589875756040884,0.0731162933887477,-2.3304093567251463,30.0,0.030896759608138646,9.45692883895131,34.176029962546814,12.07865168539326,60.72097378277154,41.760299625468164,70.5992509363296,35.37921348314607,WEAK
HDFCLIFE,202403,101482.0,0.0,100951.0,99.47675449833469,1.0,525.0,79.0,977.0,-61.0,1574.0,7.0,27.0,1.5510139729213062,0.0,192.28761904761905,0.3352704278677313,0.5200091183301563,2151.0,12515.0,950.0,287071.0,302687.0,1549.0,28.0,291128.0,9982.0,302687.0,0.0647756716214373,0.0484526920548289,10721.0,-13614.0,-403.0,-3296.0,-2893.0,6.81130876747141,HDFC Life Insurance Company Ltd,12,Life Insurance,https://mkt.in/static/mkt-icons ifty100/HDFCLIFE.png,http://www.hdfclife.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCLIFE,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/HDFCLIFE/540777/,HDFC Life Insurance Company is engaged in carrying on the business of life insurance. The Company offers a range of individual and group insurance solutions.,Insurance,INSURANCE,Life and general insurance providers,Mar 2024,2024.0,Q4,False,False,202403,1.0355115456257313,0.4454684005868361,0.0647756716214373,-1.837992376111817,27.0,0.1505847953216375,8.52059925093633,94.10112359550563,14.41947565543071,54.962546816479396,59.644194756554306,72.00374531835206,48.9747191011236,WEAK
HEROMOTOCO,201403,25275.0,12.0,21722.0,85.94263105835806,14.0,430.0,1107.0,2864.0,26.0,2102.0,105.0,62.0,8.316518298714143,0.0474777448071216,50.51627906976744,2.497036158861885,20.766646907725747,40.0,5583.0,284.0,4215.0,10122.0,2247.0,855.0,4106.0,2914.0,10122.0,0.0505068468788902,0.5555226239873543,2963.0,-1616.0,-1414.0,-66.0,1347.0,1.4096098953377736,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2014,2014.0,Q4,False,False,201403,14.541582603219945,0.0,0.0505068468788902,0.6408182683158896,62.0,0.0,71.62921348314607,19.9438202247191,62.453183520599254,90.82397003745318,33.848314606741575,74.06367041198502,58.54400749063671,AVERAGE
HEROMOTOCO,201503,27538.0,12.0,24018.0,87.21766286585809,13.0,325.0,540.0,3292.0,29.0,2364.0,118.0,51.0,8.584501416224853,0.0435761493209383,73.90153846153846,2.584756898817345,22.18884925849446,40.0,6500.0,100.0,4014.0,10654.0,2952.0,719.0,3118.0,3864.0,10654.0,0.0152905198776758,0.6138539515674863,2186.0,31.0,-2131.0,86.0,2217.0,0.9247038917089678,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2015,2015.0,Q4,False,False,201503,15.386675337359657,0.08953511374876366,0.0152905198776758,0.9378172588832487,51.0,0.12464319695528059,74.53183520599251,46.535580524344574,72.56554307116106,85.25280898876404,55.71161048689138,82.11610486891385,69.34456928838952,AVERAGE
HEROMOTOCO,201603,28457.0,15.0,24033.0,84.45373721755631,16.0,421.0,443.0,4387.0,29.0,3112.0,157.0,46.0,10.935797870471236,0.0527111079874898,57.0855106888361,2.2066532258064515,24.13151364764268,40.0,8794.0,232.0,3829.0,12896.0,3784.0,653.0,4501.0,3958.0,12896.0,0.0262621688929137,0.6850186104218362,3722.0,-2300.0,-1475.0,-53.0,1422.0,1.1960154241645244,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2016,2016.0,Q4,False,False,201603,17.53365575905696,0.03337206768828538,0.0262621688929137,0.4569408740359897,46.0,0.3164128595600677,80.99250936329588,31.928838951310862,54.962546816479396,81.69475655430712,75.84269662921348,78.37078651685393,66.3061797752809,AVERAGE
HEROMOTOCO,201703,28610.0,27.0,24025.0,83.9741349178609,16.0,830.0,502.0,4885.0,27.0,3546.0,179.0,47.0,12.394267738552951,0.094372596994058,28.94578313253012,1.8684691745036568,23.15830721003135,40.0,10276.0,261.0,4736.0,15312.0,4599.0,581.0,6066.0,4066.0,15312.0,0.0253005040713454,0.6737199582027168,4007.0,-1972.0,-2036.0,-1.0,2035.0,1.1300056401579244,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2017,2017.0,Q4,False,False,201703,17.77628747429215,0.005376533014723961,0.0253005040713454,0.5738860688099267,47.0,0.13946015424164515,81.64794007490637,25.374531835205993,59.8314606741573,82.5374531835206,58.14606741573034,78.74531835205993,64.27902621722846,AVERAGE
HEROMOTOCO,201803,32458.0,31.0,27124.0,83.56645511122065,16.0,564.0,575.0,5292.0,30.0,3722.0,186.0,51.0,11.467126748413332,0.0955080411608848,48.09219858156028,1.8657239753980568,21.39449330344312,40.0,11932.0,228.0,5197.0,17397.0,4961.0,355.0,7669.0,4411.0,17397.0,0.0190444370197126,0.6881646260849572,4017.0,-1858.0,-2102.0,57.0,2159.0,1.0792584631918325,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2018,2018.0,Q4,False,False,201803,16.430810025928224,0.13449842712338334,0.0190444370197126,0.5800644814615799,51.0,0.0496333897349126,78.37078651685393,61.142322097378276,60.39325842696629,85.25280898876404,44.28838951310862,80.4307116104869,69.92041198501873,AVERAGE
HEROMOTOCO,201903,33971.0,37.0,28946.0,85.2079715051073,15.0,741.0,624.0,5104.0,32.0,3466.0,172.0,50.0,10.202820052397634,0.1089164287186129,39.06342780026991,1.8358733246865544,18.731085170773888,40.0,13080.0,312.0,5072.0,18504.0,4952.0,573.0,6114.0,6865.0,18504.0,0.023780487804878,0.7090358841331604,1032.0,1298.0,-2252.0,78.0,2330.0,0.2977495672244662,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2019,2019.0,Q4,False,False,201903,14.46695261158576,0.046614085895618995,0.023780487804878,0.6722446624350836,50.0,-0.06878022568511555,71.25468164794007,34.36329588014981,63.10861423220974,84.59737827715355,25.187265917602996,79.02621722846442,60.936329588014985,AVERAGE
HEROMOTOCO,202003,29254.0,47.0,25184.0,86.0873726669857,14.0,1434.0,846.0,4611.0,21.0,3659.0,182.0,49.0,12.50769125589663,0.1606617898407055,17.562064156206414,1.4869370743112738,18.598149842431635,40.0,14366.0,453.0,4815.0,19674.0,6473.0,391.0,8359.0,4451.0,19674.0,0.0314452311536859,0.7322354376334248,5518.0,-2819.0,-2602.0,97.0,2699.0,1.508062312107133,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2020,2020.0,Q4,False,False,202003,15.552920549164131,-0.13885372817991815,0.0314452311536859,0.7376332331238044,49.0,0.05568378534333518,75.65543071161048,4.868913857677903,65.1685393258427,83.89513108614233,45.0374531835206,77.05992509363296,57.968164794007485,AVERAGE
HEROMOTOCO,202103,30959.0,46.0,26902.0,86.89557156238897,13.0,553.0,715.0,3849.0,24.0,2936.0,146.0,72.0,9.483510449303918,0.1485836105817371,48.64737793851718,1.340448562521649,12.712157949428471,40.0,15376.0,584.0,7096.0,23096.0,6380.0,495.0,10582.0,5639.0,23096.0,0.0378827192527244,0.6674748874263942,4110.0,-2289.0,-1852.0,-31.0,1821.0,1.3998637602179838,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2021,2021.0,Q4,False,False,202103,11.097834199366194,0.05828262801668149,0.0378827192527244,0.6202316076294278,72.0,-0.1975949713036349,57.490636704119844,38.10861423220974,62.07865168539326,92.83707865168539,18.632958801498127,75.65543071161048,57.58426966292135,AVERAGE
HEROMOTOCO,202203,29551.0,53.0,26295.0,88.98176034651958,11.0,545.0,690.0,3058.0,24.0,2329.0,116.0,82.0,7.881289973266556,0.1793509525904368,48.24770642201835,1.314663226265682,10.361242103389982,40.0,15807.0,605.0,6027.0,22478.0,6194.0,517.0,10528.0,5240.0,22478.0,0.0381775730422161,0.7050004448794377,2104.0,-222.0,-1975.0,-94.0,1882.0,0.9033920137398024,Hero MotoCorp Ltd,1,2W,https://mkt.in/static/mkt-icons ifty100/HEROMOTOCO.png,http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers. The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",Auto,AUTO,Automobile manufacturers and suppliers,Mar 2022,2022.0,Q4,False,False,202203,9.121266038328269,-0.045479505151975186,0.0381775730422161,0.8080721339630743,82.0,-0.20674386920980925,48.78277153558053,11.235955056179774,67.41573033707866,95.0374531835206,18.352059925093634,75.56179775280899,51.00655430711611,AVERAGE
