symbol,year_id,sales,expenses,operating_profit,opm_pct,other_income,interest,depreciation,profit_before_tax,tax_pct,net_profit,eps,dividend_payout_pct,net_profit_margin_pct,expense_ratio_pct,interest_coverage,asset_turnover,return_on_assets
CANBK,202003,49759,35817,26809.0,53.87769046805603,-26,11799,446,-1514,34.0,-1921,-4.0,0.0,-3.8606081311923472,71.98094817018027,2.2721417069243155,0.0671112969356927,-0.2590904186447993
CANBK,202103,70253,45182,43437.0,61.82938806883692,-26,23086,838,3882,30.0,2957,4.0,0.0,4.2090729221527905,64.31326776080736,1.881529931560253,0.05955965885006019,0.25069094731844616
CANBK,202203,70614,43035,41235.0,58.39493584841533,-19,23643,841,9145,37.0,6158,7.0,19.0,8.720650295975302,60.944005438015125,1.7440680116736456,0.056096772374083344,0.4892003346073091
CANBK,202303,85885,52990,42772.0,49.80147872154625,-12,25325,1021,14427,25.0,11345,12.0,19.0,13.209524363975083,61.69878325668044,1.6889239881539981,0.06218909075110606,0.821488309450193
CANBK,202403,110519,72118,46146.0,41.753906568101414,-7,28646,902,20000,26.0,15401,17.0,19.0,13.935160470145405,65.25393823686426,1.6109055365496054,0.0719985042520674,1.0033107103630055
CANBK,999999,119392,80351,48026.0,40.22547574376843,-8,30394,0,21409,,16571,18.0,,13.879489413025997,67.3001541141785,1.580114496282161,,
CHOLAFIN,201303,2570,1410,688.0,26.770428015564203,18,1,22,452,32.0,308,4.0,16.0,11.98443579766537,54.86381322957199,688.0,0.14099188062321702,1.6897081413210446
CHOLAFIN,201403,3279,1769,932.0,28.42329978652028,18,1,25,554,34.0,368,5.0,14.0,11.222933821286977,53.949374809393106,932.0,0.1522001485332343,1.708132194578537
CHOLAFIN,201503,3715,1958,1061.0,28.559892328398384,19,0,30,666,33.0,444,6.0,11.0,11.951547779273216,52.70524899057874,,0.15564772917714095,1.860231271995978
CHOLAFIN,201603,4214,2048,1266.0,30.042714760322735,21,2,22,879,35.0,575,7.0,12.0,13.64499288087328,48.59990507831039,633.0,0.15109899960557927,2.0617447739252035
CHOLAFIN,201703,4694,2228,1322.0,28.163613123135917,24,3,39,1107,35.0,718,9.0,12.0,15.296122709842352,47.46484874307627,440.6666666666667,0.15340871952415192,2.3465585986012156
CHOLAFIN,201803,5559,2657,1451.0,26.101816873538407,26,0,51,1401,34.0,918,12.0,11.0,16.51376146788991,47.79636625292319,,0.12586320103244503,2.078474879434872
CHOLAFIN,201903,7108,3588,1632.0,22.960045019696118,27,1,57,1832,35.0,1197,15.0,8.0,16.840180078784467,50.478334271243675,1632.0,0.12363889372064707,2.0821012349973906
CHOLAFIN,202003,8712,4592,2421.0,27.789256198347108,20,0,111,1588,34.0,1054,13.0,13.0,12.098255280073463,52.708907254361804,,0.13600174841549845,1.6453838708670268
CHOLAFIN,202103,9583,4576,2913.0,30.397579046227698,22,56,102,2048,26.0,1521,19.0,11.0,15.871856412396953,47.751226129604504,52.017857142857146,0.12838272332672418,2.0376721504742514
CHOLAFIN,202203,10148,4298,2926.0,28.83326763894363,29,84,101,2908,26.0,2154,26.0,8.0,21.225857311785575,42.353173039022465,34.833333333333336,0.12303887097165304,2.6116055190475036
